Address,Humanity Score,,,,
0xc22AA3639BB5ee79e4fD2d6bD5097c9d47c0e3Ff,25,,,,
0xf8Fb52806A62B2aEB3338CE0524915304D5932B3,53,,,,
0x6CD01362ad97C772467A7BD91E8F415F7B80ecdD,71,,,,
0xdc1B6aF03CE40Dad670FC575E0AC21C452365866,32,,,,
0x17d459e6E28bAf647871a9f4B3fa2Cc520054223,32,,,,
0x5Ee110A1c93FD113A35e08bcBd5b25d20ad78053,67,,,,
0x003814A176D587C13c8efE04cBD7790418388C60,71,,,,
0xdfaD0c01a28d9d95486bb3f0821E4F5644704FA7,71,,,,
0x6a5dBF2Fb5206EC8192620810C3edB6d5e62B188,71,,,,
0xF8aCE48BB24BF0aA69799e1C128d627e35fBFC33,57,,,,
0x47d4d1d38B956093Ff79DBf3Fc591623Cf0d37BE,17,,,,
0xd386B0e1C50E4a5a0c06037991D8F940271798cF,53,,,,
0x874b4D95FC58abDAf2cDad3A37f5d5F923EE4618,57,,,,
0x134372af731932277b38e91ECDe002110636Bf1A,75,,,,
0xaa86b4C845bb6d252b01D499c7DbC785d8d4723d,57,,,,
0x3B6a6f94A7C9B308e7F1b2E41855687124D0e8d6,46,,,,
0x61cc0e1BA219f11B1dE3E94DcdB958804eC3cd78,21,,,,
0x52b85600B30dd537358149E7f4674caBF60D8cc8,42,,,,
0x9033B241ebBfecAed501FAd794AFb57fdB27dC16,78,,,,
0xc25262dF9e028743C37b4fff4061421d70733e20,32,,,,
0xbD122951cacB49a20552c2E78Bb24E3D6494748b,32,,,,
0x0F0242De159Add7d70b6c81C6328D488A71A326C,25,,,,
0xD073212B856Bd4Cffe5d07B670718223a3824bA2,32,,,,
0x218a1EF42Ae86043F4d5c215f36A337Ae0270b19,28,,,,
0xf69659847647a7aF92a129b05195a4de5D4Ea40A,57,,,,
0x461337d4F089ADF16455acb785415f6437da0c24,75,,,,
0x255a08eef92366211bfbe3830D019380582F8C6D,35,,,,
0x823902B6457f3c7350C215A9c1e5A78778220AAF,60,,,,
0xcbB7C9769CCc152c4Ffc38b1680177B3745eB261,28,,,,
0x834344CFa5956899997FB1a70FD17F7f87572f8D,46,,,,
0x2522c45d1C497c5D46EdadfaF9f74C9A381Bf222,75,,,,
0x4EA84f9f1e42Bcbd9BfeB651DDf3A5c293685740,42,,,,
0x7a4318AAA97227Eb6c5F3b063B21B26080266bd2,28,,,,
0x7c376C57C256B7Fe167bce5A0ff4af88de85226b,28,,,,
0x98c25DAbfDe8f9750e139d2cE3c277D011568861,28,,,,
0xa4bD9aB9dfA0b875E85d7B4d63E1cc015CDfaa84,32,,,,
0x7bDfdEde78982f5Dc094ac0A4AB37eBA10A70788,25,,,,
0x8D6E8F69C5A6F8268009882deCd3546FE23F048f,28,,,,
0xe3813f624f23Cb2F5869f2cf39139EeeA6E08136,46,,,,
0x3422473b7De8204445eDf001e33eF637d6Cb60aD,64,,,,
0xE6309E9061114fE892e11214C0827320884ec988,25,,,,
0xbF9C0BaF3C9156792f1e404410A7dfD6adFD0852,50,,,,
0xca16c355D32aAAFAe5DE49E39eBd4c40977A67Ee,46,,,,
0x75E0075b3D50bA1063C0DE2539e30675C6900457,25,,,,
0xc079171b5fC4f53233cdD4801B032D0860F4e406,64,,,,
0x6096B530DD874B695f13D993F50D9BafDB134959,67,,,,
0x3d5EdF4326977775D36336449869C7e0dfcF3292,25,,,,
0xF82b3a0CD76EF3DcFaF772c27b2a39F1e1915494,67,,,,
0xf900a30FF7cF3d887AcFd78A47e05523A7466e59,32,,,,
0x998605C4Aa2767910D288b6eB08Cc458dDF7B6af,64,,,,
0xd62b6f9130831AD0742783695bAd534C6C64d013,75,,,,
0x5A1c829a78c98F1A79277E21f866cc7ca417659F,67,,,,
0xd2dD7A73255FF17Dafda12f88Db71b7Dd7280365,28,,,,
0x27a5eb30e2C9526BD13AF15ff0819915dFD0bF66,53,,,,
0x85039E58b9bA3b7167F16909a69e77Dd67cB8bf6,60,,,,
0x8f4a3cEA67b0BFD91605bAb6fF55b060186Bb9E9,57,,,,
0x1a693a0cc4F6aF763540192A8027c9FD7496E7Ac,14,,,,
0x3b6D17c0734b277EF7264b73753adaF930BA8f06,67,,,,
0x309471398aDFa2B136970583AD0db66294F035e3,67,,,,
0x95A18Fc2C740f341B09A788Bf6e86E5D30d8A149,25,,,,
0xB81cC1b3668e0A4ebfCC91142db1019cC0EC3a03,14,,,,
0xe17EeE68efB9dD455c07998f594fc285F32Bc9f7,67,,,,
0xb5bd2E0028838ba6a512C97444D766B46D938529,28,,,,
0x27f7f98F0A241E7C7882b38bd5b8ccf57cc033bf,60,,,,
0x0EB4E397452D39bDcb0DDbfe8c67d05F7896BEC9,25,,,,
0xC5dcbf0e19651da7238B5C845D44bb4b7676dd4d,39,,,,
0xfD9Ca5b8977a6233A3aa0Ce16AD200F8FBcF8b45,35,,,,
0x88eDA2cB962fddf5999CF64f193FA47755D414f8,50,,,,
0x7e373B862038A21f3F4599Db164050c0b88074C1,28,,,,
0xebD9467eCe9e86878e673c25120ccB4D4ED60c6d,64,,,,
0x0A180De4cc4463ddCD4EC1Adb6512831ac34D86e,67,,,,
0x344D6aeAf78108242030295C5301900cC1A89398,64,,,,
0xc02a412d3265988Ad31b8F8dAfF5726b70aD2b6F,57,,,,
0x0f03D543f782C99dA39552a12e37A443fbD80E70,75,,,,
0xeDF86d0200866FCA17AEBB0ec58dfa4dB07A0982,21,,,,
0x1cDE574feE978E867f1e2739325A71570104776a,14,,,,
0xd55263b84685Ced7e10a77607C7fFD763D495B6e,64,,,,
0x9881E3f45f3889B0b7E3a95d3e2825b9d73D5924,39,,,,
0x74C6c981B7438CC3FDCdA55cfCF6EA5fc4C09Ea8,35,,,,
0x515607735AdBEa7636A29501dAB3E5187c0F69bB,32,,,,
0x7bF4c8FD9Cc55fdFF50Cc12319585B30fe2bc6b7,39,,,,
0xDa12Af5b30Cb69ccA8579326Db7Ad409D2670b6A,75,,,,
0xC456D1720387Ed9191f1fFA69616BEb9a785E9C3,14,,,,
0x519b68ee964e0d478906dD51b6048f3d69F1522B,25,,,,
0xDeBB0ef5d7685E78cD491491a06C348F8A4440d5,28,,,,
0x89f4C5df38596c4Fcca64E7b7c104DFF43400e2F,14,,,,
0x5Fb49165d5df67d1B0a432aD4313f12d22D02a09,17,,,,
0xA4e6eadb8573492282e6dED5eFd53a12981D4182,50,,,,
0xE368fA7eF55bB48FBc813aFcD360bB5849caebA7,39,,,,
0x015706079E0c488E8014D775Dda4489327E9EB4a,71,,,,
0xC78979D9C77F2d44B0FD58c42c1CeFbD96321B40,14,,,,
0xd6C3280E7b610b58EbD4C36Ca707D717c2683c3E,53,,,,
0x1746A409007DB41122952b379d290c941B780b46,32,,,,
0xC9001CDfcC19e16d63df901b4DA1fCC77E6e5cF3,67,,,,
0x9dd2Fff980a96934cA022f4FCa2b6c2652BbBC4d,67,,,,
0xd1d06BEf9B5B95D0eF6Ccc1CEE85eA07e353DF83,67,,,,
0xDa5B7F6d7c32DBC04e3eA7e0E9b1EED6342275B1,78,,,,
0x3b11557F03DAa281be61b6FD2a91eF8B683440cD,14,,,,
0xf9506E0bd0d1F41E32b94dC2Ba6918D85955641E,67,,,,
0x313A3399889ED22c51d570abB0D37a04ffBDc664,46,,,,
0x9650b865D596d834F984b1ca55927a1423601D10,35,,,,
0xB2AB36Fc53ebD1F62f17A2c7E4830a4C4BDB05c9,67,,,,
0xb63689c89FC7F1089E02708B0483e71C56F7Ce86,57,,,,
0x77FdB865D942079c0c3BaA638F20189990424de9,17,,,,
0xCd0873EC46D8F3926540ca868f40632C392e3f35,21,,,,
0x9D68a963F85Bbc54f94a5677cBf1a79dc615E9dF,14,,,,
0xa5FbFEb66a5ed2dc82d89E1Af30e7676Ccf61Fc5,28,,,,
0x71df93Ae5A9a2ba5064aE90b9690b4fa9C413387,71,,,,
0xCc4f1cb6064A69aC83A5133FFCf09217ae33c2CF,67,,,,
0xd79CeC5858c0Ca144c0DC5b78bFF5aD8bbBF42Be,35,,,,
0x738514D20Ce5b627224567B1181CEDcF6CBde697,60,,,,
0xF2398a92aF4619843A08e3C34e5A23918EB4cD5A,67,,,,
0x3EBF26987E8aAdE90327CdC499C40090F0F6dF2A,57,,,,
0xc75349a571EeD40FD0D21136d698549cE58CA70F,14,,,,
0x8a0Af7b0C61597A50448eb8348e69aE59F269142,64,,,,
0x2155f9e14b61e976a547f178f1d3c0CCe0267A18,25,,,,
0x65a07eCd7D5AfEd2e4B96cb76149747C45e7D58F,28,,,,
0x0522AfB5d3bAe59B08Fa6114dCC043a88AfF12FE,39,,,,
0xBE171D4A35725C19c7e57ca9801C9B414C0E25D1,67,,,,
0xc7957Ca6a4ef4184dFE2E6ac5EED889a50aA6CfE,64,,,,
0xBe5c3717205ef314f01a280cc552B95Aa9dA4757,67,,,,
0x9c0cF2725082AC208BA8D8fD3FB2702E76113B14,67,,,,
0xD94f53Bc2ec829601bAB7F7478A2F94f48322E63,42,,,,
0xc16660fB89666f6C67A31ABfc99B360239F8FBE0,32,,,,
0x2a068F207215241f406d01c5B0F767eAd62f28F1,67,,,,
0xAE2B28607a11cFF20329BaCF587B418a52E68353,50,,,,
0x81a650e045A5D7Cad4E9cb1EA7a572dF336ddCe7,67,,,,
0xf7Dd5E140DDc843deA9857cd2B6bB7D16d5a6094,75,,,,
0xdB86B02928C47CB1c1D231B21732E6C639b28051,60,,,,
0x3d67Cbc10e6298B8A65563A791e25602B2774dd0,17,,,,
0x23BC3861cB8002135AcC7e0667aa438cA276A303,32,,,,
0x410DCF5bc94A68C8de5Ae99c18A89a3a8946462c,71,,,,
0xB31B63e6d9cBa8bB544E873E4eB38BA145C1b1E1,14,,,,
0xf1851D42E2B592D9ac8Ad8ECA957Af891d1640c8,71,,,,
0x0Bebe2165De412E7925Ab8352E36f3B0493dD3b9,71,,,,
0x10D2a2cCddbf3Ed58BA4722A30d97660A01EE270,57,,,,
0x8AD9B5838154598352dA8f127e4DCD2CAd12a8D6,14,,,,
0x4879032313fa7648bf821f9880ba2C645D0f356b,78,,,,
0x95A7a8635e3463e47d35D25cB1b25b08243cf4e1,32,,,,
0x10C509BBc221c554cC5f3E1a6f9Eb6b8429F480F,42,,,,
0xe83ef7BbF1f5D6BdB49Bf7f2f2Bb582e6b2A61dc,25,,,,
0x8d3f54be15aDfe2A0C923e372AD685C6E73Aea99,28,,,,
0x516892E46b9e149c6E6fE9c3006e7197DAA263A8,25,,,,
0xCa7B2faef7Be3Aa814fD697B017d871cD241A8Fd,28,,,,
0xb7eba91e21325d16eAe515948990fbE69e8Cd181,67,,,,
0x41d6f5F61769456265C333E7dF9d8cb463686c15,14,,,,
0x515799928A3e64172E2A64283D40FfAdECE33376,25,,,,
0xfa8061655bFd042b4e06F4C8B3c8FE16E81Cf15a,32,,,,
0xb48cB3742868bFEfE0B29c1f298Dae0573E1C79c,67,,,,
0x2414E2c3A1fd791a7F26d569A1bC2986f527085B,14,,,,
0x030a65cbA02Dc25709E841512264BdC5bbC5b192,14,,,,
0x70B1E584456ad5D8dc8f7aD0B410374984E1e752,50,,,,
0x52c36a5c5181DEC9A46445b5a3b499E74fE438f9,67,,,,
0x70a189b9F58e8835AC949dc625e10327185658E5,25,,,,
0x05efc12Df01a04a1e92D817D4bf5447178cB5F2f,50,,,,
0x2b5b22e8C9444a64e85546f7F161eA382e06F825,64,,,,
0xCd7aB6A534136693DfBcbE9f77283eBcA5FA8486,35,,,,
0xa2b54ce6862CCacBD3711758540e0Aa7a098C8bF,50,,,,
0xBD5b154AC977085bb7dD1f84005Ca4C66FD00B31,57,,,,
0x1d2f151766322Aaec7171C0a367Ab689830CcFBc,67,,,,
0x156dd612E9dFb0b448b6A164E14b36634BA86dCb,46,,,,
0x8a84289340763a480Ca3Ac0A62CD9f295E5682Eb,46,,,,
0xD0C5A28fBC2FD0C5a9439e3903f085620236d18d,60,,,,
0x6F3722eD0C9a12636F1e2eA5fd37108888286CCC,50,,,,
0x691bc5971711dd5A55D742D8305bb00E4b59c100,60,,,,
0xaa064Ea8ECe949082316c7028a26535b12302487,75,,,,
0x8A141B3C44a497dDf11730fF61B2bbaf7C7AE45A,32,,,,
0x6df76A4186CF6605839C55Ec247cdD59b4CFF508,75,,,,
0x00f7ace41fAe4f6A01800f5d17D582646e7D666b,46,,,,
0x3722a8b1E2674FbBA7081C84E39A5cE738B8159D,67,,,,
0x26f807397390E6d91b940215Fa71647f3C4d4395,75,,,,
0x16Ed466B1202dB268d545EE2f7202b68f0FB35D3,60,,,,
0xf8f143Ab3CcB240236a70DE4f0B8BAA09F342650,60,,,,
0x36f4E20c7b8498285a1DADD83297AF67b08D91cA,53,,,,
0x1Ca59dee56834035E35c7Ad90C926d28667D9E20,60,,,,
0xC4f13F6d8711936eDB9822d0Be804C7315d3eF37,28,,,,
0x115Df6F4f46C6DC5118717eBc5D94197182BD1b4,75,,,,
0x1BDB83341FF375AF41AB02af6890217c1AFfdfC7,46,,,,
0xcdD6ea49314AcC324aeA8bE349938477C66964CB,71,,,,
0x1C65030B6E979ca0ffDcb9A617e4914Dfacc1a68,42,,,,
0x416365993481e52e0472e7417656276d4E147A00,78,,,,
0x92A23c9A1DeA13c62006134c755eD6055b5aCda0,42,,,,
0x3e262bD0D91cc7119b632A04b52941cB5a513cAD,32,,,,
0xf567A2325429aC5Aac4F6Fe6Aa99e208baAB71FF,57,,,,
0xaf56beE7750500a42cAd1d9c122C197F2662547a,28,,,,
0x66EEc9a8628e342C536B0d7c82d075a169417984,28,,,,
0x9c58E4482CBeD77C69F74dD24AaCA3fc8e86Ff74,28,,,,
0x429e993B0CFf743cDf34325E4Dd8bbF45A4C262f,32,,,,
0x4857C8ebA11B47d6D47a0f34a1394DC179C61387,28,,,,
0x141711dd6fE5439d6445f402d00AE5F38e13B543,67,,,,
0x146C4c064d491Cfb7CD5884C3AeEB3E599e0D906,67,,,,
0xf0107130D685e93B34543B98612BEa868909E27E,28,,,,
0x5bA0edfcE3208250e6445C7ae875aEC8502E6292,71,,,,
0x35f96EB6EB578f89782908ed1DA9f1DCb134D542,21,,,,
0xF68712EAebA7Ada00C4944a9DB394814550bA1aC,64,,,,
0x62a2f5e9f3dA9C3A1A63ed695C3c21057A067Cf0,64,,,,
0x4FA4167b3C94A80416bBc768fB919BF3AcE9F8C2,78,,,,
0x35BF253f60217abF339E9a01E74bd3EEfD683ee5,50,,,,
0xEE836251ee934C3126ac5d9BB29AE9177a6A12e6,53,,,,
0x59C9d046d43B28816393825a3688D93B82bdd625,50,,,,
0x01496DfDADaDcC09834557C14157Ea744597316b,35,,,,
0x08DB79911BB3215CA7406e2B4Df23348Ea33915A,50,,,,
0xD33284930474fd9CD8b09735026Eb1613c8A80A6,64,,,,
0x573A35ccEA5dd981E7e2ADB5d570c50296f91262,60,,,,
0xD02F9772f50202877eBf7cEfBB93E663cd5D4c98,14,,,,
0xccbb790E16E1fcF65fF555b71a004201ed9c954D,57,,,,
0x4679BdaF6120151c73d1AA023FE84787414D0E4B,32,,,,
0x16a3C4AB0db726beE89aD1b563b3eEf21C4C0406,64,,,,
0x942cd4C19Eb9DBAE61bD81A22b9D5E96D0Ae23e0,32,,,,
0x5E7f874587864a9B8BB114323a8F9Cf0b4c8C5ac,25,,,,
0xdCCa0527ba56049CC6722E1f3c8A78A1Aa61E3D9,53,,,,
0x41DcF1D4d6c5C088B153B2F9aB350E92D88Eb92A,25,,,,
0x411aAb879f792B261B0B2655d5d93012c1551b12,42,,,,
0x40E48fAb6823E7837D9d6809758a4a714a8b8470,67,,,,
0x238B09d8c7cA44Da8986f5415d46826e654c9054,53,,,,
0x2e0bd4f4a1492336104Fb0951bE37Ce913a7f53B,50,,,,
0xBE42A09D29Bfa9Ee0f2f7d41eb25aC35a14627aa,78,,,,
0x77C9e49073d9830723195f3788570c2c36c97688,75,,,,
0xF74709B52c0E108eCFE56fA364175A779d3C059A,71,,,,
0xF40a2ACDcfe747103Ab4cDd4182807c148ad91AE,71,,,,
0xAf11b3B0Ea9C697e92ABDa3D89D5c942fd4E335f,67,,,,
0x543853fa91439F0ac1b746BeaA1a12C780FD31f0,71,,,,
0x2Be945848FA578100D8d4AE89563d2477D1Abc5C,46,,,,
0x422875df5170A421897e6Af87D77Fc1a78ba2D1C,60,,,,
0x788b7BDE4550724caD3977Bd3551959d33303b79,39,,,,
0xec9D209252fE238037021e6e6B1aC99cF7f46dF6,64,,,,
0x4284A0e68681052013AbEddAd6aDe212A1B839bD,35,,,,
0xd3e3b95ed0edc914Bf0A0d78ac758d735392A3a4,71,,,,
0x38CcDF51abf0d675E2fab33bAc01d7E987EDc199,25,,,,
0xFef171E25B6422f102BD6a68b807DF01117F06CB,28,,,,
0x1ebD5E34c7FbCD4609F2D55eD0cb195762797f70,25,,,,
0xAC5141623bd08af8394DFA6061672c2f77aA0fbD,28,,,,
0xD6C4540E1F52C0CcBFf4551A5098E00066A5f4B5,32,,,,
0x2B2e9D15264452e032FBAf851d38bA0d9d4CB536,75,,,,
0xBDEAF20310cEaA50924644403BA3873d4A0e576d,39,,,,
0x8BC0D3781372190d4E163306fdd9F35419CAd3B1,50,,,,
0x160d4A18A3122bC03fdfc1b39b850843b5C8e2aF,28,,,,
0xB1bC1a6ba237eeC63F0159ed34780D6BE6B5d962,21,,,,
0x02292D441896db5D896B8D90219af746D43daF0d,14,,,,
0x20e8943f95A85DC0F46858Fc064d1318Eb51507C,14,,,,
0x13fc26809DB5fb84fCb45A3008B0C33F182B3C22,57,,,,
0x1e2aCb5B873f844BDD0E824234513C85c906F436,32,,,,
0xBf30AC240F70958A2Cc289b304FEf6557f72e9fF,32,,,,
0xe20C18BD3F1630FA8FB544d02Fc087B37128E428,25,,,,
0x647B59F360D5e5A17040ec19f8c2CDC5465d5ca2,35,,,,
0xC79De7D3fBC68aD981Aa06A643AE32Cf2dcAe5F5,46,,,,
0xaC4EeBf843b549C4c789D115c36e341D9DC17aE3,14,,,,
0x5f62ecE59FbBA2Bae1654e9b69bbfA4e4d5b329b,78,,,,
0x197489fAAcd05C6062845E070F3718C864D11bf2,64,,,,
0x00D9C6d2ADEAc57E1F7A4C3fFEee9f72c1009fB1,39,,,,
0xfddA3E50338E704BE626AF885422B1D57C032Dc0,14,,,,
0x84f734c6c6fe7bB628E0Ff04Ff0a5776B8D68F9F,71,,,,
0xBC0A11A92b5a4E022D1d6902Da75D3F8c2aa7C5B,35,,,,
0x285c76F647a0aa344b277cC51f6714869E17497F,35,,,,
0xb3d07B07a1B22019B2dD50F7c1EA49408e52Bf19,57,,,,
0x60C1D93B808Ea14E12D63f205A0b926f87d6a849,42,,,,
0x612a3500559BE7be7703de6DC397AFB541A16F7f,50,,,,
0x2713A5FB15c0bBb0087d6bc53FBea9da5830d6e5,39,,,,
0x8bbEca4D93Ce618407dfE431990e6C0C74a0f71f,71,,,,
0xbef43Ff9AB49DA31fe2C6EF5b6997cDFE0e64542,35,,,,
0x327b9dEe1830F8201efa751fd96F7B1aD0b300A1,78,,,,
0x55985663C9a8f8bc83eAEa30De9331c2114f16Be,28,,,,
0x3e6CD1B0285EC73E8A0EaAaDe4247B311174Fc37,46,,,,
0x17566E6B68A8F139D5DB1f468B2769b33374fc23,17,,,,
0x57Eda88829a9F426215D9e66caa9e0AEFeE8FAd8,46,,,,
0xCe5D5F496C59F9F1f6Ae9c4449954EA5C45D9a87,42,,,,
0x838788038753D54d93357aae49DF2307c5016e86,28,,,,
0xaC0897d8149e70AA7E925B7ca365b267f4308079,21,,,,
0x59d2de4B8fc40B475Feb97273fCdeafB46F9dCbC,71,,,,
0xd7022181E57473F7E7d3242c14a42cD04Abf4f7d,53,,,,
0x988527874C7E3f02115F89A6a97135c70B6a47Fc,57,,,,
0xB5Df994459d6be8c1bEB2c5d30B868941fa20532,28,,,,
0xc0dbDABeF0250D4C712Ffa189377a57e91562711,67,,,,
0xD77C968EaC7E3Fba2649399fbD457888FDFcA2Dc,14,,,,
0x0149D6B8BfcFe6Ca5d83f43860a9EE8d8f3946fD,42,,,,
0x6C0aff3a716292F37c79bc726964941f1D8eE819,71,,,,
0xa689100C8feBcbDc92137B6A6BbBfDa305A6d319,50,,,,
0x5FBF58e54A21C6F36bc2878998b0B70149e8d6F1,25,,,,
0x7e2d0D1C12CB1Be7440386fd49d3CeA6C744FDd6,67,,,,
0x5AAfa18B8cBBA3F70b916a2D04D8A62F7DC0EB5F,42,,,,
0x927Af42c31A576365e091BaCDd1E7062af5C3A1c,57,,,,
0xF0a3aC1400D7880FEDc7B1261be20936B87F44bd,28,,,,
0x44C5250b5b733b91f00eA12029c6004e1BB722bc,28,,,,
0xF8FE4137cFDf0B6456418966DeC8AE3C2dA36C79,25,,,,
0x3CE46d0Dec0bB6FDb615Cb37Ef29C4989F927211,57,,,,
0x1982Ac6974D8722779120204036B1B951D551Bd6,67,,,,
0xbd9f70E2B1D741b4925c36A0315A5a9aC26BE776,78,,,,
0xDA4C79CcfDcbfA9128B1e328f77E5f9C6AD72A44,75,,,,
0x432E422bf9b61181B6D71F29acEd237eB9221AF0,28,,,,
0x34A36B16c12748AABbc31a0D6481c0d9124603D3,28,,,,
0xcE389023479e7c3966ab1fCb3A779800D9f6b152,67,,,,
0xA4cACcef0dD28212B2aFf92443Bd560bA83Ff428,64,,,,
0x94D9C2C061Dac0Bb048f3bE353453aC6158224f1,32,,,,
0x5267bEb4EceFdC125C201196ABBF87287655BD3E,32,,,,
0x861778D1DE9311C50092036cA6ECD440a8cE7556,67,,,,
0xFA7c2D9C7cFf8d98CF78D4029e34D93892d30895,25,,,,
0x30B72440c8bA1Ba3b4d257Db02742f4018cE33a0,17,,,,
0x97F9FB74DCF0B107bD3f9a894610aD91cDb0da32,46,,,,
0xC2E2A3879BB29bFaba130CD4f3301379C525bBfb,25,,,,
0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,71,,,,
0x83fCb07A4a5FA900e103B60E6b01f76cF5159652,46,,,,
0xCDba9599e4D7a28cb2C3F46dA7d59A9a3617Ec74,25,,,,
0x5517968D4289e068aA74b4Aa9450aa18eE2d14A3,32,,,,
0xB0aba6E344E259bd23dba1F5775ad5233031f470,17,,,,
0x7796D7E2F04b2854cB32F52C6014bEe89fD93C18,71,,,,
0x0530FD4BFbb22A796068370FFE6d96352251461D,35,,,,
0x076d400af120290BC3Dd0FBC26d2B1B235F98cA5,25,,,,
0x68298e028CE28387489508067a0bbF8fddf9e257,57,,,,
0xcA36DCD655AB27a85eA7F7958B2DA45Ce2b53b4d,28,,,,
0x8e5d4C2d11CFa77f6Fd7192431C2E0Aa0DEff1bf,25,,,,
0x995088830EA572c64781547A4BB74d746EE3F631,35,,,,
0x488504822Ca9B0197a57f4d82f22772979C134d1,17,,,,
0x13fBE5Cd76b900601bAcA777209B117F2C6954A1,53,,,,
0x7F20756818511810eac41b3f9A0BddE59304A8A4,35,,,,
0xCd7E9DBaa5238164694EdD3231B5BBcd6208b1b4,39,,,,
0x6df84369C65d6264cB94CC9372C818BdD0487198,14,,,,
0xfDE29BDd995e2047e02D549Cf16AaC51c5AEB833,17,,,,
0xC36Aa979f549c6Df6892c1dDf19451a5e5Ca1715,50,,,,
0xD0121c81897a29307caafdaED356c82016391Ef5,14,,,,
0x8846fd3d899eAF7bB7fBAFa9C3A0b57F836d848F,25,,,,
0x2Ca849955A7A1DB727c0b6143EbdFB63f4aa3234,35,,,,
0x09c6feDFbbc7861b95c3be56DF9bfF2328392970,67,,,,
0x8105FA2e9E9e8F8964C0ed9193614D352b24385F,71,,,,
0xA13Ad303E93Bd7fDA46e4d189925Cc1a8AFe6119,60,,,,
0x72a7F477FbAA8eA2D1a3d70bac5D6457dEB3a9ab,64,,,,
0x5C89388C0cF995F3E8CAf08dA11De5cca3329740,60,,,,
0x9521B350E14D84ca466e0EB7aFbFF17756A9d653,57,,,,
0xaeA93Abb97e12593a364196dC7cC1Fe5b0A2C5F1,32,,,,
0x1A74d0285a569120AA2836CB2b0fa58038ADB800,75,,,,
0x6a9540518477fEA00B998bfA2e7C967ca853f209,60,,,,
0xd385890bb9Beae40d902a890BA04E8d1F87f10cD,50,,,,
0x31922A37880d423bE3d77760a38b2F1CCeCcb630,46,,,,
0x68A04F2f06980890626496Eb770c24d3932f0be3,71,,,,
0x6A4d9c41551954d6f0663412CC419B3C7415b96c,71,,,,
0x56dCE077430ADEdA697360bF6A0B0aA6E56E3808,60,,,,
0x050ac21C63EE3eddDbE27BDaa7a87b0C9f5fd75b,57,,,,
0xBeEB437EedE0e62A796D9e9C337f62746E925832,78,,,,
0xd9C629Ff901496C08a52A048DF8cF68938F70fB0,60,,,,
0x4F99E6DAf78acBb648eDa2fCb37b852d5d497DD7,28,,,,
0xFBb65f27ec786c1C387F1052B67E63f0F7f0142A,14,,,,
0x4d477F1aabcFc2FC3FC9b802E861C013E0123AD9,78,,,,
0xb804D0a16870E2fF870935e336733bC7fbE65BEB,75,,,,
0x86070222395d2035eC39d55Aaf2D93170b12bAbF,67,,,,
0x447B013b60E97042dA31e3E4e996540025863C34,42,,,,
0x91a4fCB377a6E359Ad42C9C81855a54978a7F951,35,,,,
0x341E8c85960C3fba1AC5bb3AA10a673517CCED28,32,,,,
0x76be6A2e91E57CD247B539EE6ffDF870D30D7689,32,,,,
0x0053c550F48C1c1D815bB81E735911E19130cA1A,39,,,,
0xF395524d4a731462448f6747306a2ca4bb1B7038,32,,,,
0x3d909b6cB958a32f1A6e0D016C387A3a2C8DeCd1,71,,,,
0x53937De716E51810f86349a17AAa0f96C7Efb56f,25,,,,
0x61Da506e8a4D440Ce62e34E2124C033Aa787f44E,39,,,,
0x698802385A6aa8474592cBA70975fF493B299dA7,35,,,,
0x3A2B3579fE948534072637C124957dBda6C0080d,35,,,,
0xf7fd6e1849B6705dF29d2589216cAE64Dfc5DDD3,42,,,,
0xB1D3aCDfcce3AFD5E4785Aa398603A6aa66CC4fE,35,,,,
0xe249C58D9Ff994a2aF26C7158512Ab3eB8bDeAb2,32,,,,
0xb11b5e3908Ed251C69F40aE9AE53511aBa488F53,57,,,,
0x462bfA4404fDF7dC857e605F0dC57FE75489ec59,14,,,,
0x138846FCBD1Ab26383Cd4291d0b50F5766C80f95,28,,,,
0x5a8b91912f1cCBB52bBC20EaEE2f1cCB888cA6b1,60,,,,
0x4EE6a67a9DDeD0c4c74FD9Ee4E2D83D03bf50A94,67,,,,
0x2dd8C037c1eD4E9B417bC39F388de8A370D7Ad81,64,,,,
0x3242c1b6A305304b05b68675b88070047be72063,28,,,,
0x1EcF9bb5cA9ebF8229c2035ecbad7f08699F02da,14,,,,
0x68D83eD1E954075078B8d6Bf34424BE3272B8F4d,42,,,,
0x9b3f278907470E1F0F69E3c4bff901fabc2d4590,32,,,,
0x7Cb6329eF5A332e8687888D604b03Cf9aFEfC944,42,,,,
0x3fEef327Ad9530b9b4b73EF0BC61cFc13004428f,21,,,,
0x40125f4fe11277B1Ea53d84CC779eee78418495d,46,,,,
0x46221A1e1e96434033AffE26e56cabFa65E6BB37,14,,,,
0x484D33401Cd07676077040C56a264B0751a72E74,53,,,,
0x6B73809a18879D6d0ef400D6D7cFe98ab0fCABBC,71,,,,
0x122B0C485FCB1473aB0230D4d3F1dEBf14C63602,28,,,,
0xBCec3d0De25ED4845f9B2764AF5B15772307A914,14,,,,
0x67D3fbF6Ea0A37505030D05E20923D26bf0859f2,14,,,,
0xced732cA92CB4f040239C4e8c85F14ACBb5db000,75,,,,
0x4c98aF2824012c2bAFaEf9922cd80d7668d85ba5,50,,,,
0x6BFbb7a900617733d562fa24898F0c8612eCd988,60,,,,
0x077a53542518ad6f1AaA394dfbd9838979E48542,28,,,,
